101.0,87.0,103.0
100.0,87.0,102.0
100.0,88.0,101.0
101.0,89.0,102.0
101.0,88.0,103.0
100.0,87.0,103.0
100.0,88.0,104.0
100.0,88.0,103.0
100.0,88.0,104.0
101.0,88.0,105.0
102.0,87.0,105.0
103.0,87.0,105.0
104.0,87.0,105.0
105.0,87.0,104.0
104.0,88.0,103.0
104.0,89.0,103.0
105.0,90.0,102.0
104.0,90.0,101.0
105.0,90.0,100.0
104.0,89.0,99.0
104.0,88.0,99.0
103.0,89.0,98.0
102.0,90.0,97.0
101.0,91.0,96.0
102.0,91.0,96.0
101.0,91.0,96.0
100.0,91.0,97.0
99.0,90.0,97.0
100.0,91.0,98.0
101.0,90.0,98.0
101.0,89.0,98.0
100.0,90.0,99.0
99.0,91.0,98.0
98.0,92.0,98.0
99.0,91.0,98.0
98.0,90.0,97.0
97.0,90.0,97.0
96.0,90.0,98.0
95.0,91.0,99.0
95.0,90.0,98.0
94.0,91.0,98.0
93.0,92.0,99.0
93.0,92.0,99.0
92.0,92.0,99.0
91.0,92.0,100.0
90.0,92.0,99.0
90.0,91.0,99.0
91.0,90.0,100.0
90.0,89.0,99.0
90.0,88.0,99.0
90.0,88.0,98.0
90.0,87.0,97.0
89.0,86.0,97.0
90.0,86.0,98.0
90.0,87.0,99.0
91.0,86.0,100.0
91.0,85.0,100.0
91.0,86.0,101.0
90.0,85.0,100.0
90.0,86.0,101.0
91.0,87.0,101.0
90.0,87.0,102.0
91.0,88.0,102.0
91.0,87.0,103.0
92.0,86.0,102.0
91.0,87.0,103.0
91.0,86.0,104.0
90.0,87.0,103.0
90.0,88.0,102.0
89.0,88.0,101.0
90.0,87.0,101.0
91.0,88.0,100.0
92.0,87.0,100.0
91.0,88.0,100.0
91.0,89.0,101.0
91.0,90.0,100.0
91.0,89.0,100.0
90.0,90.0,99.0
91.0,91.0,98.0
92.0,92.0,97.0
91.0,92.0,98.0
91.0,91.0,97.0
91.0,90.0,98.0
91.0,91.0,98.0
90.0,91.0,98.0
91.0,90.0,98.0
91.0,89.0,97.0
92.0,89.0,98.0
93.0,90.0,99.0
93.0,91.0,100.0
92.0,90.0,101.0
91.0,91.0,100.0
91.0,91.0,99.0
92.0,92.0,99.0
93.0,91.0,99.0
94.0,92.0,99.0
93.0,93.0,100.0
92.0,93.0,99.0
91.0,94.0,98.0
92.0,93.0,99.0
91.0,93.0,98.0
91.0,93.0,97.0
92.0,93.0,98.0
91.0,93.0,97.0
92.0,93.0,97.0
91.0,92.0,97.0
91.0,92.0,97.0
90.0,93.0,97.0
90.0,93.0,97.0
91.0,92.0,97.0
90.0,92.0,96.0
90.0,91.0,96.0
90.0,92.0,97.0
91.0,91.0,96.0
90.0,90.0,95.0
91.0,89.0,96.0
91.0,90.0,96.0
92.0,89.0,96.0
91.0,90.0,95.0
90.0,89.0,95.0
89.0,88.0,94.0
89.0,87.0,95.0
90.0,86.0,96.0
89.0,85.0,97.0
88.0,84.0,97.0
88.0,83.0,98.0
88.0,84.0,98.0
88.0,83.0,98.0
89.0,84.0,97.0
88.0,83.0,96.0
87.0,83.0,97.0
87.0,84.0,98.0
87.0,84.0,97.0
88.0,84.0,97.0
89.0,83.0,97.0
88.0,82.0,98.0
87.0,82.0,99.0
88.0,82.0,98.0
89.0,82.0,97.0
89.0,83.0,96.0
90.0,82.0,97.0
89.0,81.0,96.0
90.0,80.0,96.0
90.0,81.0,97.0
91.0,80.0,98.0
92.0,79.0,99.0
91.0,78.0,99.0
91.0,77.0,98.0
90.0,78.0,97.0
91.0,78.0,96.0
91.0,79.0,95.0
91.0,79.0,96.0
90.0,78.0,96.0
89.0,77.0,95.0
90.0,77.0,94.0
91.0,77.0,93.0
92.0,76.0,94.0
92.0,77.0,95.0
92.0,77.0,95.0
93.0,78.0,95.0
93.0,79.0,96.0
94.0,80.0,96.0
95.0,80.0,97.0
94.0,79.0,96.0
94.0,79.0,96.0
94.0,79.0,96.0
93.0,79.0,97.0
92.0,78.0,96.0
93.0,77.0,96.0
94.0,77.0,96.0
94.0,78.0,96.0
95.0,79.0,95.0
96.0,78.0,96.0
97.0,78.0,96.0
97.0,77.0,97.0
96.0,76.0,98.0
95.0,76.0,99.0
94.0,76.0,100.0
95.0,77.0,99.0
95.0,76.0,100.0
94.0,75.0,101.0
94.0,75.0,100.0
94.0,75.0,100.0
95.0,76.0,100.0
95.0,76.0,100.0
95.0,75.0,101.0
96.0,75.0,102.0
96.0,74.0,102.0
97.0,73.0,102.0
97.0,73.0,103.0
96.0,73.0,102.0
97.0,72.0,101.0
98.0,72.0,100.0
98.0,73.0,99.0
97.0,73.0,98.0
97.0,72.0,99.0
98.0,73.0,98.0
97.0,74.0,97.0
97.0,73.0,98.0
96.0,74.0,97.0
97.0,73.0,96.0
96.0,74.0,95.0
96.0,73.0,94.0
95.0,74.0,95.0
94.0,74.0,95.0
93.0,74.0,96.0
94.0,75.0,95.0
94.0,75.0,96.0
94.0,74.0,95.0
95.0,75.0,96.0
96.0,76.0,96.0
97.0,76.0,96.0
97.0,77.0,97.0
97.0,76.0,98.0
98.0,75.0,98.0
98.0,76.0,98.0
97.0,77.0,98.0
97.0,78.0,98.0
97.0,79.0,99.0
97.0,80.0,98.0
96.0,80.0,98.0
97.0,79.0,99.0
96.0,78.0,100.0
95.0,78.0,100.0
95.0,78.0,100.0
94.0,78.0,99.0
93.0,77.0,98.0
94.0,77.0,98.0
95.0,78.0,99.0
96.0,77.0,100.0
97.0,76.0,101.0
98.0,76.0,101.0
98.0,76.0,102.0
97.0,76.0,103.0
97.0,77.0,103.0
96.0,76.0,103.0
96.0,77.0,102.0
95.0,76.0,103.0
94.0,76.0,103.0
94.0,76.0,102.0
95.0,77.0,102.0
95.0,77.0,101.0
96.0,76.0,101.0
96.0,76.0,102.0
97.0,77.0,102.0
97.0,78.0,103.0
98.0,78.0,103.0
97.0,79.0,104.0
98.0,80.0,104.0
97.0,81.0,105.0
96.0,80.0,106.0
96.0,80.0,106.0
97.0,79.0,107.0
97.0,80.0,108.0
97.0,81.0,108.0
98.0,81.0,108.0
99.0,82.0,109.0
100.0,83.0,110.0
101.0,84.0,110.0
100.0,85.0,110.0
99.0,85.0,109.0
100.0,85.0,110.0
101.0,86.0,111.0
100.0,85.0,112.0
99.0,85.0,112.0
99.0,85.0,111.0
99.0,84.0,111.0
100.0,85.0,112.0
99.0,85.0,112.0
99.0,85.0,112.0
100.0,84.0,113.0
99.0,83.0,114.0
100.0,84.0,113.0
100.0,84.0,112.0
99.0,84.0,113.0
99.0,84.0,112.0
98.0,83.0,111.0
98.0,83.0,112.0
97.0,84.0,111.0
98.0,83.0,111.0
99.0,84.0,112.0
100.0,85.0,111.0
99.0,85.0,112.0
99.0,85.0,112.0
98.0,85.0,111.0
97.0,86.0,110.0
97.0,86.0,111.0
98.0,87.0,112.0
98.0,88.0,111.0
98.0,89.0,110.0
97.0,90.0,109.0
96.0,90.0,110.0
96.0,90.0,111.0
97.0,90.0,112.0
98.0,89.0,112.0
99.0,89.0,111.0
98.0,88.0,112.0
99.0,87.0,112.0
99.0,87.0,111.0
100.0,87.0,111.0
99.0,86.0,111.0
98.0,85.0,111.0
99.0,84.0,111.0
100.0,84.0,110.0
99.0,83.0,111.0
99.0,84.0,110.0
99.0,85.0,109.0
98.0,85.0,109.0
98.0,84.0,110.0
99.0,83.0,111.0
98.0,84.0,111.0
98.0,83.0,112.0
99.0,82.0,111.0
98.0,81.0,110.0
97.0,80.0,110.0
98.0,79.0,110.0
99.0,79.0,109.0
100.0,80.0,109.0
100.0,79.0,109.0
100.0,78.0,108.0
101.0,77.0,107.0
102.0,76.0,106.0
102.0,77.0,107.0
101.0,77.0,108.0
102.0,77.0,107.0
101.0,78.0,108.0
101.0,79.0,107.0
100.0,80.0,108.0
99.0,81.0,107.0
99.0,80.0,107.0
99.0,80.0,106.0
98.0,80.0,105.0
98.0,80.0,105.0
99.0,81.0,106.0
100.0,80.0,107.0
101.0,80.0,107.0
101.0,79.0,108.0
100.0,80.0,108.0
100.0,80.0,108.0
100.0,80.0,107.0
101.0,80.0,108.0
100.0,80.0,109.0
100.0,81.0,110.0
100.0,81.0,110.0
99.0,80.0,111.0
99.0,81.0,111.0
98.0,80.0,112.0
98.0,79.0,111.0
99.0,80.0,110.0
99.0,80.0,109.0
99.0,81.0,108.0
98.0,81.0,109.0
97.0,82.0,109.0
98.0,83.0,110.0
97.0,84.0,111.0
96.0,85.0,111.0
96.0,84.0,110.0
97.0,83.0,111.0
96.0,84.0,110.0
95.0,84.0,109.0
96.0,83.0,110.0
95.0,84.0,111.0
96.0,84.0,112.0
95.0,84.0,111.0
94.0,84.0,111.0
94.0,84.0,110.0
93.0,85.0,110.0
94.0,85.0,111.0
94.0,84.0,110.0
93.0,83.0,110.0
94.0,83.0,109.0
95.0,83.0,108.0
95.0,84.0,107.0
94.0,83.0,106.0
93.0,83.0,107.0
93.0,83.0,106.0
93.0,83.0,105.0
92.0,82.0,104.0
92.0,83.0,105.0
91.0,83.0,104.0
90.0,84.0,103.0
90.0,84.0,103.0
90.0,85.0,104.0
90.0,85.0,105.0
89.0,84.0,106.0
90.0,84.0,107.0
89.0,83.0,106.0
88.0,83.0,105.0
89.0,82.0,104.0
89.0,82.0,104.0
89.0,82.0,105.0
88.0,82.0,104.0
88.0,81.0,105.0
88.0,81.0,106.0
88.0,80.0,106.0
88.0,81.0,107.0
87.0,82.0,108.0
88.0,81.0,108.0
88.0,82.0,109.0
87.0,83.0,110.0
87.0,82.0,111.0
88.0,83.0,111.0
88.0,84.0,110.0
87.0,85.0,109.0
87.0,84.0,110.0
87.0,84.0,111.0
87.0,84.0,110.0
88.0,85.0,111.0
89.0,84.0,112.0
89.0,84.0,111.0
88.0,84.0,110.0
89.0,83.0,111.0
90.0,84.0,111.0
89.0,85.0,110.0
88.0,85.0,109.0
87.0,85.0,108.0
88.0,86.0,109.0
88.0,86.0,109.0
87.0,85.0,108.0
88.0,85.0,109.0
88.0,84.0,109.0
89.0,84.0,110.0
88.0,84.0,109.0
88.0,84.0,108.0
88.0,84.0,108.0
89.0,85.0,107.0
88.0,85.0,108.0
87.0,84.0,109.0
87.0,84.0,110.0
88.0,83.0,110.0
88.0,82.0,110.0
89.0,81.0,110.0
90.0,81.0,111.0
91.0,82.0,111.0
90.0,81.0,110.0
90.0,82.0,109.0
89.0,81.0,109.0
89.0,80.0,109.0
89.0,81.0,110.0
90.0,81.0,110.0
90.0,80.0,110.0
90.0,81.0,109.0
90.0,82.0,110.0
89.0,83.0,110.0
89.0,82.0,110.0
90.0,83.0,110.0
90.0,82.0,111.0
91.0,81.0,110.0
92.0,81.0,110.0
93.0,81.0,111.0
93.0,80.0,111.0
93.0,81.0,112.0
92.0,81.0,113.0
92.0,82.0,112.0
93.0,81.0,111.0
94.0,80.0,111.0
93.0,79.0,111.0
92.0,79.0,111.0
93.0,79.0,112.0
94.0,78.0,113.0
94.0,78.0,113.0
94.0,78.0,113.0
95.0,78.0,113.0
95.0,77.0,112.0
96.0,78.0,112.0
95.0,79.0,111.0
95.0,80.0,110.0
95.0,79.0,111.0
96.0,80.0,111.0
96.0,80.0,111.0
95.0,79.0,110.0
94.0,79.0,109.0
95.0,79.0,108.0
96.0,80.0,108.0
97.0,80.0,108.0
97.0,80.0,108.0
98.0,79.0,108.0
98.0,79.0,108.0
99.0,78.0,108.0
100.0,77.0,108.0
99.0,77.0,108.0
98.0,78.0,107.0
98.0,78.0,108.0
97.0,79.0,108.0
97.0,80.0,107.0
96.0,80.0,106.0
95.0,79.0,107.0
95.0,80.0,106.0
94.0,81.0,106.0
93.0,82.0,106.0
93.0,83.0,106.0
93.0,82.0,106.0
92.0,83.0,106.0
93.0,82.0,106.0
92.0,81.0,107.0
92.0,81.0,108.0
91.0,80.0,109.0
92.0,79.0,109.0
91.0,80.0,108.0
90.0,79.0,109.0
90.0,79.0,109.0
91.0,78.0,109.0
91.0,77.0,110.0
90.0,77.0,109.0
90.0,77.0,109.0
89.0,78.0,110.0
88.0,78.0,109.0
89.0,78.0,109.0
90.0,78.0,110.0
90.0,78.0,110.0
91.0,79.0,109.0
92.0,78.0,108.0
92.0,78.0,109.0
93.0,78.0,108.0
93.0,78.0,107.0
93.0,77.0,108.0
92.0,77.0,109.0
93.0,76.0,108.0
94.0,77.0,107.0
93.0,77.0,106.0
93.0,76.0,106.0
93.0,75.0,106.0
94.0,76.0,105.0
95.0,75.0,104.0
94.0,76.0,103.0
94.0,77.0,104.0
93.0,76.0,105.0
94.0,77.0,105.0
93.0,77.0,106.0
94.0,77.0,106.0
93.0,77.0,107.0
93.0,77.0,106.0
93.0,77.0,106.0
92.0,77.0,106.0
93.0,76.0,105.0
92.0,77.0,105.0
91.0,77.0,104.0
90.0,77.0,104.0
90.0,78.0,103.0
90.0,79.0,102.0
90.0,78.0,101.0
90.0,77.0,100.0
90.0,78.0,99.0
90.0,77.0,98.0
90.0,78.0,98.0
91.0,77.0,99.0
91.0,77.0,99.0
90.0,76.0,100.0
90.0,76.0,99.0
91.0,77.0,99.0
92.0,76.0,98.0
93.0,75.0,99.0
92.0,74.0,99.0
92.0,74.0,98.0
91.0,75.0,98.0
91.0,75.0,98.0
90.0,76.0,97.0
91.0,75.0,97.0
91.0,74.0,98.0
90.0,73.0,97.0
91.0,74.0,98.0
92.0,73.0,97.0
92.0,72.0,97.0
93.0,73.0,98.0
92.0,72.0,98.0
93.0,71.0,98.0
94.0,71.0,98.0
94.0,72.0,97.0
95.0,73.0,96.0
94.0,72.0,96.0
95.0,73.0,96.0
96.0,72.0,97.0
95.0,73.0,96.0
96.0,74.0,95.0
95.0,73.0,96.0
95.0,72.0,96.0
95.0,71.0,96.0
96.0,71.0,97.0
96.0,71.0,98.0
97.0,71.0,97.0
97.0,72.0,96.0
97.0,73.0,95.0
96.0,72.0,96.0
95.0,73.0,97.0
95.0,72.0,97.0
96.0,73.0,97.0
97.0,73.0,96.0
98.0,72.0,97.0
99.0,72.0,98.0
98.0,73.0,97.0
98.0,72.0,98.0
98.0,71.0,99.0
99.0,72.0,98.0
98.0,73.0,99.0
97.0,72.0,99.0
98.0,73.0,100.0
97.0,73.0,99.0
96.0,73.0,100.0
96.0,73.0,99.0
96.0,74.0,100.0
95.0,73.0,101.0
96.0,72.0,101.0
95.0,73.0,100.0
95.0,72.0,100.0
96.0,71.0,100.0
96.0,71.0,99.0
96.0,70.0,100.0
95.0,70.0,99.0
95.0,69.0,98.0
95.0,70.0,97.0
94.0,69.0,97.0
94.0,70.0,97.0
93.0,69.0,98.0
92.0,68.0,98.0
92.0,67.0,97.0
92.0,67.0,98.0
92.0,68.0,99.0
91.0,67.0,98.0
90.0,68.0,97.0
91.0,69.0,96.0
91.0,69.0,97.0
92.0,68.0,96.0
92.0,68.0,95.0
91.0,67.0,96.0
92.0,66.0,96.0
93.0,65.0,95.0
93.0,66.0,95.0
94.0,65.0,95.0
93.0,65.0,96.0
94.0,65.0,96.0
94.0,64.0,97.0
95.0,64.0,97.0
95.0,65.0,97.0
95.0,65.0,98.0
96.0,66.0,98.0
96.0,67.0,98.0
96.0,67.0,99.0
97.0,68.0,100.0
97.0,68.0,99.0
98.0,67.0,100.0
98.0,68.0,100.0
98.0,68.0,100.0
97.0,67.0,100.0
96.0,66.0,100.0
97.0,66.0,100.0
97.0,65.0,99.0
97.0,66.0,100.0
97.0,66.0,100.0
97.0,67.0,100.0
96.0,67.0,100.0
96.0,67.0,101.0
97.0,67.0,101.0
98.0,68.0,100.0
97.0,68.0,100.0
96.0,68.0,101.0
97.0,69.0,100.0
98.0,70.0,100.0
97.0,71.0,100.0
97.0,70.0,100.0
97.0,71.0,100.0
98.0,72.0,100.0
99.0,73.0,101.0
98.0,72.0,101.0
99.0,72.0,100.0
99.0,72.0,99.0
98.0,72.0,99.0
97.0,72.0,98.0
96.0,72.0,97.0
97.0,73.0,97.0
98.0,74.0,96.0
98.0,75.0,96.0
97.0,74.0,95.0
97.0,75.0,95.0
97.0,74.0,95.0
98.0,73.0,94.0
98.0,74.0,93.0
97.0,73.0,92.0
97.0,72.0,92.0
96.0,72.0,93.0
96.0,71.0,93.0
97.0,72.0,92.0
97.0,72.0,91.0
96.0,72.0,91.0
96.0,73.0,91.0
97.0,72.0,90.0
96.0,71.0,89.0
95.0,71.0,90.0
96.0,72.0,89.0
97.0,71.0,88.0
97.0,72.0,87.0
98.0,71.0,87.0
97.0,71.0,86.0
97.0,71.0,86.0
98.0,70.0,86.0
97.0,69.0,87.0
97.0,70.0,88.0
98.0,70.0,87.0
97.0,69.0,86.0
97.0,70.0,87.0
98.0,69.0,88.0
99.0,68.0,89.0
99.0,68.0,88.0
100.0,67.0,87.0
101.0,67.0,86.0
100.0,67.0,85.0
101.0,67.0,85.0
101.0,66.0,84.0
102.0,67.0,83.0
101.0,67.0,82.0
100.0,66.0,83.0
101.0,66.0,84.0
101.0,65.0,85.0
101.0,65.0,85.0
101.0,64.0,85.0
102.0,63.0,84.0
102.0,62.0,85.0
103.0,62.0,85.0
104.0,63.0,85.0
104.0,62.0,84.0
104.0,63.0,85.0
105.0,62.0,86.0
105.0,62.0,87.0
106.0,63.0,87.0
105.0,62.0,87.0
106.0,62.0,88.0
106.0,63.0,87.0
105.0,62.0,86.0
104.0,61.0,85.0
104.0,61.0,85.0
104.0,62.0,84.0
103.0,63.0,83.0
103.0,63.0,82.0
104.0,64.0,82.0
103.0,64.0,81.0
103.0,64.0,80.0
102.0,64.0,80.0
103.0,65.0,80.0
103.0,64.0,81.0
103.0,64.0,81.0
104.0,64.0,80.0
104.0,64.0,79.0
103.0,64.0,78.0
104.0,65.0,78.0
105.0,64.0,77.0
106.0,64.0,77.0
105.0,63.0,77.0
106.0,62.0,76.0
107.0,61.0,75.0
107.0,62.0,76.0
107.0,63.0,75.0
108.0,62.0,74.0
108.0,63.0,73.0
109.0,64.0,73.0
109.0,64.0,73.0
108.0,63.0,73.0
107.0,64.0,72.0
106.0,64.0,71.0
106.0,65.0,70.0
106.0,64.0,69.0
106.0,63.0,68.0
105.0,63.0,68.0
104.0,64.0,69.0
105.0,65.0,68.0
104.0,64.0,68.0
103.0,63.0,68.0
102.0,64.0,68.0
102.0,63.0,69.0
102.0,63.0,68.0
103.0,63.0,68.0
104.0,63.0,68.0
104.0,63.0,67.0
105.0,63.0,67.0
105.0,63.0,66.0
106.0,62.0,67.0
105.0,63.0,66.0
106.0,62.0,66.0
106.0,63.0,65.0
106.0,62.0,66.0
106.0,62.0,65.0
107.0,61.0,66.0
107.0,62.0,66.0
107.0,63.0,65.0
108.0,63.0,66.0
108.0,62.0,65.0
109.0,61.0,64.0
108.0,61.0,65.0
107.0,60.0,66.0
106.0,59.0,67.0
106.0,59.0,68.0
107.0,58.0,69.0
106.0,59.0,68.0
106.0,58.0,67.0
106.0,57.0,68.0
105.0,56.0,68.0
106.0,55.0,68.0
105.0,55.0,69.0
106.0,55.0,70.0
107.0,56.0,70.0
106.0,55.0,71.0
107.0,55.0,71.0
108.0,55.0,70.0
108.0,56.0,69.0
108.0,56.0,69.0
109.0,57.0,68.0
108.0,58.0,68.0
108.0,59.0,69.0
107.0,58.0,70.0
107.0,57.0,71.0
108.0,57.0,72.0
108.0,57.0,71.0
109.0,58.0,72.0
110.0,57.0,71.0
109.0,58.0,72.0
108.0,58.0,72.0
107.0,57.0,72.0
106.0,56.0,73.0
106.0,57.0,72.0
105.0,57.0,73.0
104.0,57.0,73.0
103.0,57.0,72.0
